MODEL	MAINEFFS	MLE_BETA	SE	Z_MEAN	A_MEAN	PRIOR_BETA	SE	ADD_PROB1	-1	2.19728e-05	0.0223832	0.0148731	0	0.140462	0.082356	0
14	10	0.0325344	0.0223992	0.0200135	0	-0.127973	0.0556562	0.00509341
14	14	0.0500176	0.0224022	0.0200135	0	0.123859	0.0556562	0.594923
15	-1	1.41513e-05	0.0223896	0.0200135	0	-0.0506294	0.0630643	0
15	5	0.00847001	0.0223984	0.0200135	0	0.105312	0.0630643	0.121219
15	6	-0.0457507	0.0224086	0.0200135	0	0.12395	0.0630643	0.00560168
15	2	0.0674001	0.0224156	0.0200135	0	0.0936838	0.0630643	2.00571e-05
15	10	0.0325344	0.0223992	0.0200135	0	-0.0219183	0.0630643	0.00509341
15	14	0.0500176	0.0224022	0.0200135	0	0.125985	0.0630643	0.594923
16	-1	1.41513e-05	0.0223896	0.0200135	0	0.112644	0.0734647	0
16	5	0.00847001	0.0223984	0.0200135	0	0.014182	0.0734647	0.121219
16	6	-0.0457507	0.0224086	0.0200135	0	-0.00419405	0.0734647	0.00560168
16	2	0.0674001	0.0224156	0.0200135	0	0.115958	0.0734647	2.00571e-05
16	10	0.0325344	0.0223992	0.0200135	0	-0.04141	0.0734647	0.000416962
16	14	0.0500176	0.0224022	0.0200135	0	-0.0309516	0.0734647	0.594923
17	-1	1.41513e-05	0.0223896	0.0200135	0	0.0738329	0.0908197	0
17	5	0.00847001	0.0223984	0.0200135	0	-0.0833456	0.0908197	0.121219
17	6	-0.0457507	0.0224086	0.0200135	0	0.10957	0.0908197	0.00560168
17	2	0.0674001	0.0224156	0.0200135	0	-0.0770797	0.0908197	2.00571e-05
17	10	0.0325344	0.0223992	0.0200135	0	0.132277	0.0908197	0.000416962
17	14	0.0500176	0.0224022	0.0200135	0	-0.0327968	0.0908197	0.594923
18	-1	1.41513e-05	0.0223896	0.0200135	0	-0.0368244	0.0837998	0
18	5	0.00847001	0.0223984	0.0200135	0	0.10927	0.0837998	0.121219
18	6	-0.0457507	0.0224086	0.0200135	0	-0.0297997	0.0837998	0.00560168
18	2	0.0674001	0.0224156	0.0200135	0	0.0246741	0.0837998	2.00571e-05
18	10	0.0325344	0.0223992	0.0200135	0	-0.0413756	0.0837998	0.000416962
18	14	0.0500176	0.0224022	0.0200135	0	0.0171412	0.0837998	0.594923
19	-1	1.41513e-05	0.0223896	0.0200135	0	0.0128443	0.0526118	0
19	5	0.00847001	0.0223984	0.0200135	0	-0.0468475	0.0526118	0.121219
19	6	-0.0457507	0.0224086	0.0200135	0	-0.00783871	0.0526118	0.00560168
19	2	0.0674001	0.0224156	0.0200135	0	0.0921438	0.0526118	2.00571e-05
19	10	0.0325344	0.0223992	0.0200135	0	0.0143425	0.0526118	0.000416962
19	14	0.0500176	0.0224022	0.0200135	0	0.0480879	0.0526118	0.594923
20	-1	1.41513e-05	0.0223896	0.0200135	0	0.0322412	0.0589528	0
20	5	0.00847001	0.0223984	0.0200135	0	-0.0367666	0.0589528	0.121219
20	6	-0.0457507	0.0224086	0.0200135	0	0.118929	0.0589528	0.00560168
20	2	0.0674001	0.0224156	0.0200135	0	0.0475051	0.0589528	2.00571e-05
20	10	0.0325344	0.0223992	0.0200135	0	-0.0463039	0.0589528	0.000416962
20	14	0.0500176	0.0224022	0.0200135	0	-0.0726253	0.0589528	0.594923
21	-1	1.41513e-05	0.0223896	0.0200135	0	-0.0691523	0.0750923	0
21	5	0.00847001	0.0223984	0.0200135	0	-0.0736572	0.0750923	0.121219
21	6	-0.0457507	0.0224086	0.0200135	0	-0.0138745	0.0750923	0.00560168
21	2	0.0674001	0.0224156	0.0200135	0	0.00535403	0.0750923	2.00571e-05
21	10	0.0325344	0.0223992	0.0200135	0	-0.0584845	0.0750923	0.000416962
21	14	0.0500176	0.0224022	0.0200135	0	0.0111746	0.0750923	0.594923
22	-1	1.41513e-05	0.0223896	0.0200135	0	-0.00119606	0.0832656	0
22	5	0.00847001	0.0223984	0.0200135	0	-0.0141451	0.0832656	0.121219
22	6	-0.0457507	0.0224086	0.0200135	0	-0.0801511	0.0832656	7.04308e-05
22	2	0.0674001	0.0224156	0.0200135	0	-0.0876422	0.0832656	2.00571e-05
22	10	0.0325344	0.0223992	0.0200135	0	0.185666	0.0832656	0.000416962
22	14	0.0500176	0.0224022	0.0200135	0	0.0757325	0.0832656	0.594923
23	-1	8.27101e-06	0.0223907	0.0200135	0	0.0164028	0.0346405	0
23	5	0.00952486	0.0224048	0.0200135	0	-0.0448547	0.0346405	0.121219
23	6	-0.0456382	0.0224095	0.0200135	0	0.0184245	0.0346405	7.04308e-05
23	2	0.0676153	0.0224183	0.0200135	0	0.0802932	0.0346405	2.00571e-05
23	8	-0.0379623	0.0224059	0.0200135	0	-0.01052	0.0346405	0.0261471
23	14	0.0503278	0.0224019	0.0200135	0	0.0605555	0.0346405	0.594923
24	-1	-1.14234e-05	0.0224078	0.0200135	0	0.0243898	0.102056	0
24	9	-0.0789346	0.0224341	0.0200135	0	0.105812	0.102056	0.000596604
24	6	-0.0453241	0.0224252	0.0200135	0	-0.0802206	0.102056	7.04308e-05
24	2	0.0687508	0.022436	0.0200135	0	0.136374	0.102056	2.00571e-05
24	8	-0.0380938	0.0224184	0.0200135	0	0.0474675	0.102056	0.0261471
24	14	0.0498907	0.022418	0.0200135	0	0.0426122	0.102056	0.594923
25	-1	-1.14234e-05	0.0224078	0.0200135	0	-0.035366	0.0862096	0
25	9	-0.0789346	0.0224341	0.0200135	0	-0.0586545	0.0862096	0.000596604
25	6	-0.0453241	0.0224252	0.0200135	0	-0.0620192	0.0862096	7.04308e-05
25	2	0.0687508	0.022436	0.0200135	0	-0.0113124	0.0862096	2.00571e-05
25	8	-0.0380938	0.0224184	0.0200135	0	0.0860604	0.0862096	0.0261471
25	14	0.0498907	0.022418	0.0200135	0	-0.0451495	0.0862096	0.594923
26	-1	-1.14234e-05	0.0224078	0.0200135	0	-0.0396188	0.0818606	0
26	9	-0.0789346	0.0224341	0.0200135	0	0.0144128	0.0818606	0.000596604
26	6	-0.0453241	0.0224252	0.0200135	0	0.007037	0.0818606	7.04308e-05
26	2	0.0687508	0.022436	0.0200135	0	0.0798298	0.0818606	2.00571e-05
26	8	-0.0380938	0.0224184	0.0200135	0	-0.0144759	0.0818606	0.0261471
26	14	0.0498907	0.022418	0.0200135	0	-0.0127675	0.0818606	0.594923
27	-1	-1.14234e-05	0.0224078	0.0200135	0	0.00527985	0.084183	0
27	9	-0.0789346	0.0224341	0.0200135	0	-0.0690183	0.084183	0.000596604
27	6	-0.0453241	0.0224252	0.0200135	0	0.136763	0.084183	7.04308e-05
27	2	0.0687508	0.022436	0.0200135	0	0.0838146	0.084183	2.00571e-05
27	8	-0.0380938	0.0224184	0.0200135	0	-0.0811229	0.084183	0.0261471
27	14	0.0498907	0.022418	0.0200135	0	0.0173454	0.084183	0.594923
28	-1	-7.96839e-06	0.0224073	0.0200135	0	-0.0466977	0.0639566	0
28	9	-0.0783407	0.0224355	0.0200135	0	0.0762902	0.0639566	0.000596604
28	6	-0.0449628	0.0224233	0.0200135	0	0.0836762	0.0639566	7.04308e-05
28	2	0.0697238	0.0224348	0.0200135	0	-0.0576199	0.0639566	2.00571e-05
28	8	-0.0384193	0.0224182	0.0200135	0	0.0441207	0.0639566	0.0261471
28	15	0.0480604	0.0224183	0.0200135	0	0.05265	0.0639566	0.00179497
29	-1	-7.96839e-06	0.0224073	0.0200135	0	0.0681357	0.205036	0
29	9	-0.0783407	0.0224355	0.0200135	0	0.117495	0.205036	0.000596604
29	6	-0.0449628	0.0224233	0.0200135	0	0.149097	0.205036	7.04308e-05
29	2	0.0697238	0.0224348	0.0200135	0	0.125485	0.205036	2.00571e-05
29	8	-0.0384193	0.0224182	0.0200135	0	0.151752	0.205036	0.0261471
29	15	0.0480604	0.0224183	0.0200135	0	-0.113731	0.205036	0.00179497
30	-1	-7.96839e-06	0.0224073	0.0200135	0	0.10181	0.0617719	0
30	9	-0.0783407	0.0224355	0.0200135	0	0.0449209	0.0617719	0.000260477
30	6	-0.0449628	0.0224233	0.0200135	0	-0.0993241	0.0617719	7.04308e-05
30	2	0.0697238	0.0224348	0.0200135	0	0.00954816	0.0617719	2.00571e-05
30	8	-0.0384193	0.0224182	0.0200135	0	0.0474439	0.0617719	0.0261471
30	15	0.0480604	0.0224183	0.0200135	0	0.0360419	0.0617719	0.00179497
31	-1	-8.59322e-06	0.0224142	-0.00778081	0	0.0462957	0.0472683	0
31	9	-0.0781392	0.0224428	-0.0875581	0	-0.0962016	0.0472683	0.000260477
31	6	-0.0454636	0.0224307	0.00644128	0	-0.0060349	0.0472683	7.04308e-05
31	2	0.0691094	0.0224432	0.0840473	0	0.090103	0.0472683	2.00571e-05
31	8	-0.0382369	0.0224256	-0.0840239	0	-0.0920862	0.0472683	0.0261471
31	15	0.0480447	0.0224253	0.0554821	0	0.0803223	0.0472683	0.00179497
31	14	0.0498743	0.0224239	0.0656476	0	0.0816985	0.0472683	0.197758
32	-1	-8.59322e-06	0.0224142	-0.0263989	0	-0.0602147	0.0931648	0
32	9	-0.0781392	0.0224428	-0.0326039	0	0.00596843	0.0931648	0.000260477
32	6	-0.0454636	0.0224307	-0.0164394	0	0.079157	0.0931648	7.04308e-05
32	2	0.0691094	0.0224432	-0.0258071	0	-0.0841614	0.0931648	2.00571e-05
32	8	-0.0382369	0.0224256	-0.00952852	0	0.0324894	0.0931648	0.0261471
32	15	0.0480447	0.0224253	0.0553026	0	0.132692	0.0931648	0.00179497
32	14	0.0498743	0.0224239	-0.0371378	0	-0.195295	0.0931648	0.197758
33	-1	-8.59322e-06	0.0224142	-0.00817942	0	0.0194136	0.0806365	0
33	9	-0.0781392	0.0224428	-0.0655245	0	-0.0582954	0.0806365	0.000260477
33	6	-0.0454636	0.0224307	0.0102204	0	0.0338277	0.0806365	7.04308e-05
33	2	0.0691094	0.0224432	0.126939	0	0.155911	0.0806365	2.00571e-05
33	8	-0.0382369	0.0224256	-0.084104	0	-0.0989226	0.0806365	0.0261471
33	15	0.0480447	0.0224253	0.016344	0	-0.00111994	0.0806365	0.00179497
33	14	0.0498743	0.0224239	0.0645444	0	0.0679645	0.0806365	0.197758
34	-1	-8.59322e-06	0.0224142	-0.0127713	0	0.0655997	0.0837261	0
34	9	-0.0781392	0.0224428	-0.078071	0	-0.144841	0.0837261	0.000260477
34	6	-0.0454636	0.0224307	0.0126629	0	-0.0895397	0.0837261	7.04308e-05
34	2	0.0691094	0.0224432	0.10196	0	0.104115	0.0837261	2.00571e-05
34	8	-0.0382369	0.0224256	-0.0661787	0	0.0604821	0.0837261	0.0261471
34	15	0.0480447	0.0224253	0.08811	0	-0.111281	0.0837261	0.00179497
34	14	0.0498743	0.0224239	0.0429863	0	0.0391567	0.0837261	0.197758
35	-1	-8.59322e-06	0.0224142	-0.0317684	0	-0.0329961	0.0447416	0
35	9	-0.0781392	0.0224428	-0.0987838	0	-0.141191	0.0447416	0.000260477
35	6	-0.0454636	0.0224307	-0.0166156	0	-0.0235859	0.0447416	7.04308e-05
35	2	0.0691094	0.0224432	0.0919375	0	0.104481	0.0447416	2.00571e-05
35	8	-0.0382369	0.0224256	-0.12507	0	-0.130171	0.0447416	0.0261471
35	15	0.0480447	0.0224253	0.0584462	0	0.0272293	0.0447416	0.314633
35	14	0.0498743	0.0224239	0.060988	0	0.156245	0.0447416	0.197758
36	-1	-8.59322e-06	0.0224142	-0.0201953	0	0.0197662	0.0514653	0
36	9	-0.0781392	0.0224428	-0.087376	0	-0.16061	0.0514653	0.000260477
36	6	-0.0454636	0.0224307	0.00173804	0	-0.0626323	0.0514653	7.04308e-05
36	2	0.0691094	0.0224432	0.0543504	0	0.0335952	0.0514653	2.00571e-05
36	8	-0.0382369	0.0224256	-0.0489114	0	-0.0577333	0.0514653	0.0261471
36	15	0.0480447	0.0224253	0.028439	0	0.0307305	0.0514653	0.314633
36	14	0.0498743	0.0224239	0.00778868	0	-0.00498397	0.0514653	0.197758
37	-1	-8.59322e-06	0.0224142	-0.0195711	0	-0.0998017	0.0676594	0
37	9	-0.0781392	0.0224428	-0.10324	0	-0.00642457	0.0676594	0.000260477
37	6	-0.0454636	0.0224307	0.00694458	0	-0.0545395	0.0676594	0.0268801
37	2	0.0691094	0.0224432	0.163009	0	0.175375	0.0676594	2.00571e-05
37	8	-0.0382369	0.0224256	-0.124351	0	-0.0917633	0.0676594	0.0261471
37	15	0.0480447	0.0224253	0.0414875	0	0.0714769	0.0676594	0.314633
37	14	0.0498743	0.0224239	0.0822858	0	0.128348	0.0676594	0.197758
38	-1	-5.5592e-07	0.0224093	0.00380935	0	-0.232592	0.096972	0
38	9	-0.0782905	0.0224383	-0.0855274	0	-0.361739	0.096972	0.000260477
38	3	0.016761	0.0224163	0.0741952	0	0.077527	0.096972	0.0620885
38	2	0.0690873	0.0224402	0.108504	0	0.284799	0.096972	2.00571e-05
38	8	-0.0384433	0.0224208	-0.0621418	0	0.0472555	0.096972	0.0261471
38	15	0.047986	0.0224201	0.0330705	0	0.216401	0.096972	0.314633
38	14	0.0494363	0.0224181	0.0649339	0	0.0272548	0.096972	0.197758
39	-1	-5.5592e-07	0.0224093	0.010124	0	0.0187653	0.0407056	0
39	9	-0.0782905	0.0224383	-0.0624953	0	-0.0524855	0.0407056	0.439527
39	3	0.016761	0.0224163	0.0293466	0	0.0677884	0.0407056	0.0620885
39	2	0.0690873	0.0224402	0.0409585	0	0.0382424	0.0407056	2.00571e-05
39	8	-0.0384433	0.0224208	-0.0416474	0	-0.0874522	0.0407056	0.0261471
39	15	0.047986	0.0224201	0.0790008	0	0.116893	0.0407056	0.314633
39	14	0.0494363	0.0224181	0.0599995	0	0.033402	0.0407056	0.197758
40	-1	-1.10979e-05	0.0224142	0.00351395	0	-0.0515376	0.0498028	0
40	9	-0.0782082	0.0224424	-0.0863689	0	-0.118525	0.0498028	0.439527
40	12	-0.0451722	0.0224346	-0.032182	0	-0.0490858	0.0498028	0.00837091
40	2	0.069558	0.0224423	0.0433791	0	-0.00478283	0.0498028	2.00571e-05
40	8	-0.0384743	0.0224254	-0.0225907	0	-0.0606749	0.0498028	0.0261471
40	15	0.0472038	0.022427	0.00640241	0	-0.0338415	0.0498028	0.314633
40	14	0.0483574	0.0224288	0.0238849	0	-0.00803641	0.0498028	0.197758
41	-1	-1.10979e-05	0.0224142	-0.00423743	0	-0.0884794	0.104729	0
41	9	-0.0782082	0.0224424	-0.105054	0	-0.0279786	0.104729	0.000125533
41	12	-0.0451722	0.0224346	-0.046237	0	0.0207626	0.104729	0.00837091
41	2	0.069558	0.0224423	0.130531	0	0.337922	0.104729	2.00571e-05
41	8	-0.0384743	0.0224254	-0.0824647	0	0.0653544	0.104729	0.0261471
41	15	0.0472038	0.022427	0.000737942	0	0.105433	0.104729	0.314633
41	14	0.0483574	0.0224288	0.0667754	0	0.0879548	0.104729	0.197758
42	-1	-1.10979e-05	0.0224142	0.00740143	0	-0.0260028	0.0502821	0
42	9	-0.0782082	0.0224424	-0.120275	0	-0.0159393	0.0502821	0.000125533
42	12	-0.0451722	0.0224346	-0.0467155	0	-0.0480085	0.0502821	0.00837091
42	2	0.069558	0.0224423	0.131343	0	0.166841	0.0502821	2.00571e-05
42	8	-0.0384743	0.0224254	-0.0886353	0	-0.144164	0.0502821	0.0261471
42	15	0.0472038	0.022427	0.0158822	0	0.0854426	0.0502821	0.314633
42	14	0.0483574	0.0224288	0.0936498	0	0.0531881	0.0502821	0.197758
43	-1	-1.10979e-05	0.0224142	-0.010314	0	-0.0575094	0.0498807	0
43	9	-0.0782082	0.0224424	-0.127764	0	-0.0892235	0.0498807	0.000125533
43	12	-0.0451722	0.0224346	-0.0371456	0	-0.0649298	0.0498807	0.00837091
43	2	0.069558	0.0224423	0.0877454	0	0.107497	0.0498807	2.00571e-05
43	8	-0.0384743	0.0224254	-0.0778184	0	-0.142908	0.0498807	0.0261471
43	15	0.0472038	0.022427	0.0275227	0	0.103965	0.0498807	0.314633
43	14	0.0483574	0.0224288	0.0510669	0	0.0806159	0.0498807	0.197758
44	-1	-1.10979e-05	0.0224142	0.0258979	0	0.0541026	0.0946742	0
44	9	-0.0782082	0.0224424	-0.0691337	0	-0.0906139	0.0946742	0.000125533
44	12	-0.0451722	0.0224346	0.00572967	0	0.00236569	0.0946742	0.00837091
44	2	0.069558	0.0224423	0.124054	0	-0.0405889	0.0946742	2.00571e-05
44	8	-0.0384743	0.0224254	-0.0213889	0	-0.0877022	0.0946742	0.0261471
44	15	0.0472038	0.022427	0.0550876	0	0.00539887	0.0946742	0.314633
44	14	0.0483574	0.0224288	0.0689399	0	0.0898977	0.0946742	0.197758
45	-1	-1.10979e-05	0.0224142	0.0189079	0	-0.0371516	0.0746969	0
45	9	-0.0782082	0.0224424	-0.0915595	0	-0.0979762	0.0746969	0.000125533
45	12	-0.0451722	0.0224346	-0.0200293	0	-0.0519049	0.0746969	0.00837091
45	2	0.069558	0.0224423	0.115482	0	0.037556	0.0746969	2.00571e-05
45	8	-0.0384743	0.0224254	-0.0920472	0	-0.121181	0.0746969	0.0261471
45	15	0.0472038	0.022427	0.0463993	0	0.0575802	0.0746969	0.314633
45	14	0.0483574	0.0224288	0.120958	0	0.0228423	0.0746969	0.197758
46	-1	-1.10979e-05	0.0224142	0.0145234	0	0.0341431	0.0373093	0
46	9	-0.0782082	0.0224424	-0.0792867	0	-0.116324	0.0373093	0.000125533
46	12	-0.0451722	0.0224346	-0.0121544	0	0.0378608	0.0373093	0.00837091
46	2	0.069558	0.0224423	0.104872	0	0.107497	0.0373093	0.446149
46	8	-0.0384743	0.0224254	-0.0416737	0	-0.084289	0.0373093	0.0261471
46	15	0.0472038	0.022427	0.0364315	0	0.0477341	0.0373093	0.314633
46	14	0.0483574	0.0224288	0.0653879	0	0.0941169	0.0373093	0.197758
47	-1	2.75429e-06	0.0224116	0.038012	0	0.0819545	0.0600987	0
47	9	-0.0783412	0.0224402	-0.063685	0	0.0296713	0.0600987	0.000125533
47	10	0.0332317	0.0224205	0.0127044	0	-0.0977505	0.0600987	0.106088
47	2	0.069538	0.0224399	0.0867825	0	0.106112	0.0600987	0.446149
47	8	-0.0387423	0.0224223	-0.0241537	0	0.0956752	0.0600987	0.0261471
47	15	0.0479203	0.0224217	0.0681571	0	0.0480726	0.0600987	0.314633
47	14	0.0489705	0.0224222	0.0937373	0	0.144567	0.0600987	0.197758
48	-1	2.75429e-06	0.0224116	0.0141061	0	-0.0684368	0.0826181	0
48	9	-0.0783412	0.0224402	-0.0669504	0	-0.240205	0.0826181	0.00596298
48	10	0.0332317	0.0224205	-0.00598905	0	-0.0539572	0.0826181	0.106088
48	2	0.069538	0.0224399	0.0583048	0	0.0698585	0.0826181	0.446149
48	8	-0.0387423	0.0224223	-0.0351992	0	0.0509439	0.0826181	0.0261471
48	15	0.0479203	0.0224217	0.0423171	0	0.0997843	0.0826181	0.314633
48	14	0.0489705	0.0224222	0.0586857	0	0.0710192	0.0826181	0.197758
49	-1	3.54332e-06	0.0224118	0.0247118	0	0.061729	0.0382824	0
49	9	-0.0784966	0.0224435	-0.0916789	0	-0.0732688	0.0382824	0.00596298
49	10	0.0331842	0.0224212	0.00823673	0	-0.0624577	0.0382824	0.106088
49	2	0.0694167	0.0224417	0.110046	0	0.0740268	0.0382824	0.446149
49	8	-0.0389654	0.0224287	-0.0182341	0	-0.0260501	0.0382824	0.0261471
49	15	0.0478271	0.0224232	0.0228704	0	-0.0126698	0.0382824	0.314633
49	14	0.0490842	0.0224241	0.0600382	0	0.0661117	0.0382824	0.197758
49	5	0.00951394	0.0224281	0.0148012	0	0.00696395	0.0382824	0.245463
50	-1	3.54332e-06	0.0224118	0.018275	0	0.0656204	0.0347144	0
50	9	-0.0784966	0.0224435	-0.087416	0	-0.0766423	0.0347144	0.976946
50	10	0.0331842	0.0224212	0.00643944	0	-0.0231911	0.0347144	0.106088
50	2	0.0694167	0.0224417	0.0547522	0	0.0633887	0.0347144	0.446149
50	8	-0.0389654	0.0224287	-0.0171593	0	-0.0411587	0.0347144	0.0261471
50	15	0.0478271	0.0224232	0.0405439	0	0.0258775	0.0347144	0.314633
50	14	0.0490842	0.0224241	0.0477598	0	0.0231258	0.0347144	0.197758
50	5	0.00951394	0.0224281	0.00799277	0	-0.0088852	0.0347144	0.245463
51	-1	3.54332e-06	0.0224118	0.0322191	0	0.0672546	0.0610868	0
51	9	-0.0784966	0.0224435	-0.0747456	0	0.0396591	0.0610868	0.976946
